geometry_y,normalised,color,pop_normalised,eco_normalised
"POLYGON ((23.992208220772028 54.881223456560896, 23.992207353922627 54.885715855091476, 24.000000000000004 54.88571610499198, 24.000000000000004 54.881223706419995, 23.992208220772028 54.881223456560896))",0.4215409106660108,#936b00,0.3664154234763288,0.47666639785569276
"POLYGON ((23.922099577162655 54.87221392162375, 23.922090913495087 54.876706322746045, 23.929881815290557 54.87671106927797, 23.929889612593957 54.87221866736959, 23.922099577162655 54.87221392162375))",0.7659253115462015,#3bc300,0.9777897622223002,0.5540608608701028
"POLYGON ((23.88305839675607 54.90362940103507, 23.883045375999245 54.90812177356849, 23.890842334613883 54.908129026671226, 23.89085448732642 54.90363665293617, 23.88305839675607 54.90362940103507))",1.8654794015232659,#00ff00,1.9772837654530737,1.753675037593458
"POLYGON ((23.836135963873552 54.93951420192249, 23.836117694314165 54.94400653873855, 23.84392158057377 54.94401680670547, 23.843938980166644 54.939524468187535, 23.836135963873552 54.93951420192249))",0.618348370063107,#619d00,0.721333110763316,0.5153636293628978
"POLYGON ((23.867407174735014 54.92158285630372, 23.867392401485468 54.9260752128057, 23.875192827202454 54.926083471803224, 23.875206731445356 54.92159111393265, 23.867407174735014 54.92158285630372))",1.574906941854327,#00ff00,2.0539917817376807,1.0958221019709729
"POLYGON ((23.890805856213476 54.921606127811295, 23.89079368998815 54.92609848817024, 23.898594126573855 54.926105245538714, 23.89860542378843 54.921612884059996, 23.890805856213476 54.921606127811295))",1.189992740148031,#00ff00,1.206768915310679,1.173216564985383
"POLYGON ((23.92983498598194 54.903665410498334, 23.92982717350816 54.908157788998544, 23.93762414876312 54.90816204082399, 23.937631093186322 54.903669661619375, 23.92983498598194 54.903665410498334))",1.3123813613795765,#00ff00,1.21936276873054,1.405399954028613
"POLYGON ((23.929819358863906 54.9126501641555, 23.929811542048352 54.91714253596939, 23.937610254128046 54.917146789204146, 23.937617202410603 54.91265441668553, 23.929819358863906 54.9126501641555))",1.2159827328001205,#00ff00,1.529629521165293,0.9023359444349478
"POLYGON ((23.984412973905847 54.89020750045292, 23.984411239244114 54.894699892172504, 23.992205619501608 54.8947006421224, 23.992206486832515 54.890208250278576, 23.984412973905847 54.89020750045292))",1.0261580334309304,#00ff00,0.840402270369273,1.211913796492588
"POLYGON ((23.875151091281257 54.93956052535113, 23.87513717157182 54.94405286984646, 23.882941079601782 54.94406063344697, 23.882954129336476 54.93956828766484, 23.875151091281257 54.93956052535113))",0.6334612395316709,#5da100,0.8289533127148541,0.43796916634848776
"POLYGON ((23.82058994186223 54.92601514746149, 23.820569949053542 54.93050749066342, 23.828371215749378 54.930518754769764, 23.82839033932059 54.926026409701166, 23.82058994186223 54.92601514746149))",0.6493745545771201,#59a500,0.6285965537625225,0.6701525553917178
"POLYGON ((24.05459711329983 54.92164291185687, 24.05460319642816 54.926135278312344, 24.06240364823015 54.926131524213424, 24.06239669608532 54.92163915838004, 24.05459711329983 54.92164291185687))",0.4784418621613764,#847a00,0.36412563194544506,0.5927580923773078
"POLYGON ((23.945415047887295 54.91265816891858, 23.945408968138462 54.91715054205901, 23.95320768383832 54.91715379453375, 23.953212895052793 54.912661420854405, 23.945415047887295 54.91265816891858))",2.431627903886972,#00ff00,2.3356361400363865,2.527619667737558
"POLYGON ((23.9455181457529 54.836287313930995, 23.94551209462686 54.84077974392458, 23.95329607799131 54.8407829872541, 23.95330126467195 54.836290556723625, 23.9455181457529 54.836287313930995))",0.5507995199020351,#728c00,0.5862354104411724,0.5153636293628978
"POLYGON ((23.906384135198483 54.93060386153568, 23.906373701198074 54.93509621736528, 23.91417588257271 54.93510197555374, 23.914185447076942 54.93060961876986, 23.906384135198483 54.93060386153568))",0.6322011180954918,#5da100,0.5942496807992658,0.6701525553917178
"POLYGON ((23.91430954413573 54.87220867632686, 23.914300014104903 54.876701076580375, 23.922090913495087 54.876706322746045, 23.922099577162655 54.87221392162375, 23.91430954413573 54.87220867632686))",1.2986438390179287,#00ff00,1.5788600390792946,1.0184276389565627
"POLYGON ((23.883032351624976 54.912614142757334, 23.883019323631903 54.91710650860177, 23.89081801905869 54.9171137641086, 23.890830178525064 54.91262139706198, 23.883032351624976 54.912614142757334))",1.1229017256107705,#00ff00,1.0338896547289531,1.211913796492588
"POLYGON ((23.89870695762128 54.88118148027143, 23.898695688612154 54.885673871848475, 23.90648831591428 54.88568011934984, 23.906498718081096 54.881187726738055, 23.89870695762128 54.88118148027143))",0.5992283654154962,#669800,0.6056986384536847,0.5927580923773078
"POLYGON ((23.98443548074882 54.83180610378683, 23.984433752333736 54.83629853898446, 23.992216876047006 54.83629928732155, 23.992217740254592 54.83180685200007, 23.98443548074882 54.83180610378683))",0.38112633551064296,#9d6100,0.36298073618000315,0.39927193484128276
"POLYGON ((24.031180989870975 54.899189280252656, 24.031184461121196 54.90368166478906, 24.03898057459348 54.90367941419425, 24.03897623553138 54.899187030030696, 24.031180989870975 54.899189280252656))",0.4483313488949856,#8c7200,0.38129906842707345,0.5153636293628978
"POLYGON ((23.82060992911583 54.92152280091295, 23.82058994186223 54.92601514746149, 23.82839033932059 54.926026409701166, 23.828409457578232 54.92153406128636, 23.82060992911583 54.92152280091295))",0.7294020324873155,#45b900,0.5564681205396832,0.9023359444349478
"POLYGON ((23.961015085139092 54.908171795014894, 23.961010743665803 54.91266417249279, 23.96880859348511 54.91266642383353, 23.968812066664288 54.90817404598262, 23.961015085139092 54.908171795014894))",2.5790939135821223,#00ff00,3.7140906416284265,1.444097185535818
"POLYGON ((23.906342381789237 54.948573264798725, 23.906331936180102 54.95306560725873, 23.914137597957463 54.95307136926654, 23.914147173103036 54.94857902585138, 23.906342381789237 54.948573264798725))",0.6916210856395606,#4eb000,0.6743923843801983,0.7088497868989228
"POLYGON ((23.92205623476305 54.894675893789454, 23.922047559060054 54.89916827818982, 23.929842796286067 54.89917302865467, 23.929850604421357 54.894680643467375, 23.92205623476305 54.894675893789454))",2.0431650160372685,#00ff00,1.6361048273513892,2.4502252047231483
"POLYGON ((23.96879816815599 54.926143537332216, 23.96879469111453 54.930635901814405, 23.976596017490245 54.93063765401847, 23.976598625271656 54.92614528924591, 23.96879816815599 54.926143537332216))",9.146739399093345,#00ff00,1.3704890097688698,16.92298978841782
"POLYGON ((23.867362842666935 54.93505991577663, 23.867348057094837 54.939552262245975, 23.875151091281257 54.93956052535113, 23.87516500712187 54.93506817751228, 23.867362842666935 54.93505991577663))",0.4778694142786555,#857900,0.36298073618000315,0.5927580923773078
"POLYGON ((23.86762828181638 54.8541971073154, 23.867613569970434 54.85868951400638, 23.875400985896658 54.858697752506764, 23.87541483234788 54.85420534445173, 23.86762828181638 54.8541971073154))",0.7400505445648492,#42bc00,0.8873429967523906,0.5927580923773078
"POLYGON ((23.94551209462686 54.84077974392458, 23.945506041822206 54.84527217057232, 23.953290889871862 54.84527541443884, 23.95329607799131 54.8407829872541, 23.94551209462686 54.84077974392458))",0.6496037790949396,#59a500,0.7064494658125713,0.5927580923773078
"POLYGON ((23.87537328146496 54.86768255857614, 23.875359423481587 54.87217495659085, 23.883149440880228 54.87218269963682, 23.88316243274668 54.86769030033987, 23.87537328146496 54.86768255857614))",0.8719403284611762,#20de00,0.45457239741535466,1.2893082595069978
"POLYGON ((23.937610254128046 54.917146789204146, 23.937603303914717 54.92163915838004, 23.9454028867002 54.92164291185687, 23.945408968138462 54.91715054205901, 23.937610254128046 54.917146789204146))",1.3509633672160442,#00ff00,0.9869489283458354,1.7149778060862528
"POLYGON ((23.859607622129126 54.92157409821578, 23.85959197987449 54.926066453266216, 23.867392401485468 54.9260752128057, 23.867407174735014 54.92158285630372, 23.859607622129126 54.92157409821578))",0.6141120103662409,#629c00,0.6354659283551739,0.5927580923773078
"POLYGON ((23.85959197987449 54.926066453266216, 23.85957633327237 54.93055880497192, 23.86737762412996 54.93056756596327, 23.867392401485468 54.9260752128057, 23.85959197987449 54.926066453266216))",0.45771973953634015,#8a7400,0.47747031272419255,0.43796916634848776
"POLYGON ((23.867436708922423 54.91259813326579, 23.867421943880146 54.91709049645714, 23.87522063182528 54.91709875271778, 23.875234528343686 54.912606388158416, 23.867436708922423 54.91259813326579))",1.1991525196833936,#00ff00,1.4185746319174295,0.9797304074493578
"POLYGON ((24.000000000000004 54.93063990685249, 24.000000000000004 54.93513226865685, 24.007802197327663 54.93513201830045, 24.00780132782545 54.93063965653759, 24.000000000000004 54.93063990685249))",0.3657848549360871,#a15d00,0.3709950065380964,0.36057470333407776
"POLYGON ((23.844025905627383 54.91706272542118, 23.84400853019629 54.921555080665314, 23.85180807386908 54.921564839669436, 23.851824580539887 54.91707248280824, 23.844025905627383 54.91706272542118))",0.41879328351131573,#946a00,0.39961740067414375,0.43796916634848776
"POLYGON ((23.914195008923357 54.926117258643295, 23.914185447076942 54.93060961876986, 23.92198676161322 54.930614875376286, 23.92199545420407 54.926122514378584, 23.914195008923357 54.926117258643295))",0.9320467427350482,#11ed00,0.38129906842707345,1.482794417043023
"POLYGON ((23.906457092078487 54.899157277117205, 23.90644667835113 54.90364965635097, 23.91424277832329 54.90365540786379, 23.914252324243872 54.89916302767722, 23.906457092078487 54.899157277117205))",2.0732749158918318,#00ff00,1.4254440065100806,2.721105825273583
"POLYGON ((23.86749572809393 54.89462864704862, 23.867480979447596 54.89912102362104, 23.87527619474438 54.89912927441152, 23.8752900758313 54.89463689647231, 23.86749572809393 54.89462864704862))",0.5696903000318264,#6d9100,0.624016970700755,0.5153636293628978
"POLYGON ((24.02339876767154 54.921652921131525, 24.023401374728365 54.92614528924591, 24.031201831844015 54.926143537332216, 24.031198355768677 54.92165116950813, 24.02339876767154 54.921652921131525))",0.38169878339336394,#9d6100,0.36412563194544506,0.39927193484128276
"POLYGON ((23.883149440880228 54.87218269963682, 23.883136445407256 54.87667509558765, 23.890927332771128 54.87668234028449, 23.890939461885385 54.872189943133876, 23.883149440880228 54.87218269963682))",0.7948890888116679,#34ca00,0.3778643811307478,1.211913796492588
"POLYGON ((23.867731150550075 54.82275016673899, 23.86771646724035 54.827242596866185, 23.87549783044173 54.82725082582453, 23.8755116500353 54.82275839433541, 23.867731150550075 54.82275016673899))",0.9977654772245299,#00fe00,1.054497778506907,0.9410331759421529
"POLYGON ((23.85962326003792 54.91708173982044, 23.859607622129126 54.92157409821578, 23.867407174735014 54.92158285630372, 23.867421943880146 54.91709049645714, 23.85962326003792 54.91708173982044))",1.279753672299965,#00ff00,1.7345658631793923,0.8249414814205378
"POLYGON ((23.898695688612154 54.885673871848475, 23.898684416473824 54.89016626008048, 23.906477910858968 54.890172508616836, 23.90648831591428 54.88568011934984, 23.898695688612154 54.885673871848475))",0.7014673119047263,#4cb200,0.7327820684177349,0.6701525553917178
"POLYGON ((23.914319071521764 54.86771627272823, 23.91430954413573 54.87220867632686, 23.922099577162655 54.87221392162375, 23.922108238425864 54.86772151715648, 23.914319071521764 54.86771627272823))",0.5605311339082912,#708e00,0.6056986384536847,0.5153636293628978
"POLYGON ((23.88298021792614 54.93058358607068, 23.882967175444133 54.93507593853948, 23.890769347392045 54.93508319885769, 23.890781520381434 54.93059084518565, 23.88298021792614 54.93058358607068))",2.2534862939846407,#00ff00,3.2950587914766936,1.211913796492588
"POLYGON ((23.805076028602915 54.90802173101364, 23.805054321464446 54.91251408362449, 23.812852101320306 54.91252634084403, 23.812872940191106 54.90803398620239, 23.805076028602915 54.90802173101364))",0.4375694513821973,#8f6f00,0.3984725049087019,0.47666639785569276
"POLYGON ((23.867466226704593 54.903613396847916, 23.86745146986339 54.90810576672943, 23.87524842100203 54.90811402025438, 23.875262309801776 54.90362164900549, 23.867466226704593 54.903613396847916))",1.3770649050679058,#00ff00,0.38129906842707345,2.372830741708738
"POLYGON ((23.898740745885245 54.867704285468285, 23.898729486256645 54.87219668708152, 23.906519513753594 54.872202931479336, 23.90652990726146 54.867710528832035, 23.898740745885245 54.867704285468285))",0.8288933518218506,#2bd300,0.7167535277015484,0.9410331759421529
"POLYGON ((23.836263708718132 54.90806775053291, 23.836245474663098 54.91256011076961, 23.8440432762316 54.91257036683125, 23.844060642010756 54.908078004895295, 23.836263708718132 54.90806775053291))",0.7266537919207929,#45b900,0.3961827133778181,1.0571248704637677
"POLYGON ((23.820549950687674 54.93499983051891, 23.820529946762516 54.93949216702818, 23.82833295265822 54.939503434869124, 23.828352086862594 54.93501109649236, 23.820549950687674 54.93499983051891))",0.7829835223570927,#37c700,0.7797227948008525,0.7862442499133329
"POLYGON ((23.992200410454238 54.92165492298699, 23.992199541435177 54.92614729143316, 24.000000000000004 54.926147541706584, 24.000000000000004 54.92165517321894, 23.992200410454238 54.92165492298699))",1.2956676007572419,#00ff00,1.727696488586741,0.8636387129277427
"POLYGON ((23.92207357894324 54.885691114956536, 23.922064908057145 54.89018350604509, 23.929858410388633 54.89018825493626, 23.929866214188714 54.88569586306111, 23.92207357894324 54.885691114956536))",1.6893922245157236,#00ff00,0.9285592443082988,2.4502252047231483
"POLYGON ((23.750358827857106 54.93038358587068, 23.750331004285062 54.934875905188264, 23.758133081725298 54.93489167746467, 23.75816003584047 54.93039935553318, 23.750358827857106 54.93038358587068))",0.40929089402287905,#966800,0.45800708471168033,0.36057470333407776
"POLYGON ((24.07018845795165 54.91714253596939, 24.070196276939317 54.9216349044404, 24.077995855620397 54.92163015003824, 24.07798716785921 54.917137782355034, 24.07018845795165 54.91714253596939))",0.5702627479145473,#6d9100,0.6251618664661969,0.5153636293628978
"POLYGON ((23.8520551932372 54.85417913539218, 23.85203875060651 54.85867153910707, 23.85982615812701 54.858680776206285, 23.859841735366146 54.85418837096203, 23.8520551932372 54.85417913539218))",0.459437083184503,#897500,0.4809050000205182,0.43796916634848776
"POLYGON ((23.883279197475545 54.82725855606091, 23.883266238006634 54.831750985481435, 23.891048472591855 54.83175821819245, 23.89106056810229 54.82726578757482, 23.883279197475545 54.82725855606091))",0.5285880513230004,#788600,0.38702354725428295,0.6701525553917178
"POLYGON ((23.88318840566545 54.85870549170687, 23.883175421007966 54.86319789769661, 23.890963710016884 54.86320513879491, 23.890975829036673 54.8587127316062, 23.88318840566545 54.85870549170687))",0.966052232568886,#08f600,1.107162983717234,0.8249414814205378
"POLYGON ((23.89862800880272 54.91262815107191, 23.89861671786432 54.91712051923779, 23.90641541980748 54.91712677398886, 23.90642584221672 54.912634404786616, 23.89862800880272 54.91262815107191))",2.506503964264507,#00ff00,2.44669102928425,2.566316899244763
"POLYGON ((23.867598854041724 54.8631819173501, 23.867584134028718 54.86767431734674, 23.87537328146496 54.86768255857614, 23.875387135602836 54.86319015721484, 23.867598854041724 54.8631819173501))",0.6217830573594325,#609e00,0.7282024853559673,0.5153636293628978
"POLYGON ((23.812872940191106 54.90803398620239, 23.812852101320306 54.91252634084403, 23.82064988696618 54.91253809777525, 23.820669857567125 54.90804574118571, 23.812872940191106 54.90803398620239))",0.6370099256750787,#5ca200,0.6812617589728497,0.5927580923773078
"POLYGON ((23.828371215749378 54.930518754769764, 23.828352086862594 54.93501109649236, 23.836154228355127 54.93502186176121, 23.836172487760816 54.9305295182545, 23.828371215749378 54.930518754769764))",0.6860112190712608,#50ae00,0.7018698827508038,0.6701525553917178
"POLYGON ((23.797143576485446 54.934963028378846, 23.797120963410922 54.93945535878759, 23.804923951897095 54.9394681289866, 23.80494569525742 54.934975796461345, 23.797143576485446 54.934963028378846))",0.5920157674579434,#689600,0.6686679055529888,0.5153636293628978
"POLYGON ((24.015588760755918 54.894699892172504, 24.015590495899435 54.899192280548974, 24.02338574324667 54.899191030425456, 24.023383140531624 54.894698642256074, 24.015588760755918 54.894699892172504))",0.5111860037353801,#7c8200,0.4683111466006574,0.5540608608701028
"POLYGON ((23.836190742092544 54.92603717140217, 23.836172487760816 54.9305295182545, 23.84397376484618 54.9305397811169, 23.8439911499365 54.92604743256381, 23.836190742092544 54.92603717140217))",0.4840523421415037,#837b00,0.5301355179345196,0.43796916634848776
"POLYGON ((23.94542720231924 54.9036734126092, 23.945421125947345 54.90816579243537, 23.953218104819733 54.90816904383241, 23.953223313139688 54.90367666346757, 23.94542720231924 54.9036734126092))",1.0900441986015121,#00ff00,1.2777524527680764,0.9023359444349478
"POLYGON ((23.867687088403382 54.83622744707495, 23.86767239287307 54.84071986715692, 23.87545634866043 54.84072810020291, 23.875470179755737 54.836235678758094, 23.867687088403382 54.83622744707495))",1.2416270484399983,#00ff00,1.1552486058657938,1.3280054910142027
"POLYGON ((23.875262309801776 54.90362164900549, 23.87524842100203 54.90811402025438, 23.883045375999245 54.90812177356849, 23.88305839675607 54.90362940103507, 23.875262309801776 54.90362164900549))",1.5980297877981913,#00ff00,0.8232288338876446,2.372830741708738
"POLYGON ((23.898548906305017 54.944074658022515, 23.898537593379224 54.94856700278666, 23.906342381789237 54.948573264798725, 23.906352824494544 54.9440809189966, 23.898548906305017 54.944074658022515))",0.7648944146278418,#3bc300,0.8209390423567607,0.7088497868989228
"POLYGON ((23.797120963410922 54.93945535878759, 23.797098344049637 54.943947685848926, 23.804902202491796 54.94396045816491, 23.804923951897095 54.9394681289866, 23.797120963410922 54.93945535878759))",0.662884692656431,#55a900,0.7717085244427593,0.5540608608701028
"POLYGON ((24.023388346684655 54.903683415251855, 24.02339095084586 54.90817579673546, 24.031187933335715 54.90817404598262, 24.031184461121196 54.90368166478906, 24.023388346684655 54.903683415251855))",0.8870525845179129,#1ce200,0.36870521500721265,1.405399954028613
"POLYGON ((23.9376727192508 54.876715316175805, 23.93766578638817 54.88120771544305, 23.945457558878818 54.88121146332723, 23.94546362513521 54.87671906343928, 23.9376727192508 54.876715316175805))",0.843320387972439,#27d700,1.1712771465819802,0.5153636293628978
"POLYGON ((23.96882248041533 54.894696892373204, 23.968819010129028 54.899189280252656, 23.97661425675335 54.899191030425456, 23.976616859468393 54.894698642256074, 23.96882248041533 54.894696892373204))",1.3653922436021153,#00ff00,2.021934700305308,0.7088497868989228
"POLYGON ((23.81274782007206 54.93498806384165, 23.81272694642822 54.939480398400406, 23.820529946762516 54.93949216702818, 23.820549950687674 54.93499983051891, 23.81274782007206 54.93498806384165))",0.6939114905822719,#4eb000,0.8724593518016459,0.5153636293628978
"POLYGON ((23.875539277730827 54.81377352131151, 23.875525465797853 54.818265959497786, 23.883305105635905 54.81827368717566, 23.883318054330058 54.81378124771054, 23.875539277730827 54.81377352131151))",0.8100025716920594,#30ce00,0.6789719674419659,0.9410331759421529
"POLYGON ((23.91424277832329 54.90365540786379, 23.914233229750906 54.90814778470656, 23.922030200423706 54.908153036959284, 23.92203888094724 54.90366065924636, 23.91424277832329 54.90365540786379))",1.9954238440772656,#00ff00,1.8502003354890235,2.140647352665508
"POLYGON ((23.882967175444133 54.93507593853948, 23.882954129336476 54.93956828766484, 23.890757171018706 54.93957554918658, 23.890769347392045 54.93508319885769, 23.882967175444133 54.93507593853948))",1.3043670910214833,#00ff00,1.2033342280143533,1.405399954028613
"POLYGON ((24.000000000000004 54.85426924476456, 24.000000000000004 54.858761663401374, 24.007787448588463 54.85876141374908, 24.007786583181407 54.8542689951536, 24.000000000000004 54.85426924476456))",0.45039252931987755,#8c7200,0.5015131237984723,0.39927193484128276
"POLYGON ((23.953264927673416 54.86773750018356, 23.953259730909682 54.87222990729802, 23.961049773554056 54.87223265483696, 23.961054104191334 54.8677402472675, 23.953264927673416 54.86773750018356))",0.46390205398736084,#887600,0.451137710119029,0.47666639785569276
"POLYGON ((24.023354558302632 54.845282151701596, 24.023357153083257 54.84977457665637, 24.031142869657753 54.8497728296692, 24.031139409950676 54.845280405003635, 24.023354558302632 54.845282151701596))",0.621439833994531,#609e00,0.8049105016405742,0.43796916634848776
"POLYGON ((24.031132493414873 54.83629554563631, 24.03113595120317 54.84078797699276, 24.038919937205474 54.840785731610225, 24.038915614970783 54.83629330062547, 24.031132493414873 54.83629554563631))",0.548280503853332,#738b00,0.5038029153293562,0.5927580923773078
"POLYGON ((23.87513717157182 54.94405286984646, 23.875123247992086 54.94854521099845, 23.882928026238687 54.94855297588605, 23.882941079601782 54.94406063344697, 23.87513717157182 54.94405286984646))",1.1162615755359386,#00ff00,1.098003817593699,1.134519333478178
"POLYGON ((24.023351964241684 54.84078972340155, 24.023354558302632 54.845282151701596, 24.031139409950676 54.845280405003635, 24.03113595120317 54.84078797699276, 24.023351964241684 54.84078972340155))",0.4383711237827377,#8f6f00,0.47747031272419255,0.39927193484128276
"POLYGON ((23.804923951897095 54.9394681289866, 23.804902202491796 54.94396045816491, 23.8127060669812 54.943972729612675, 23.81272694642822 54.939480398400406, 23.804923951897095 54.9394681289866))",0.43997385517199084,#8e7000,0.44197854399549386,0.43796916634848776
"POLYGON ((23.82833295265822 54.939503434869124, 23.828313813134244 54.943995769900276, 23.836117694314165 54.94400653873855, 23.836135963873552 54.93951420192249, 23.82833295265822 54.939503434869124))",0.8942676361227757,#1ae400,1.0796854853466287,0.7088497868989228
"POLYGON ((23.93767965018921 54.87222291356411, 23.9376727192508 54.876715316175805, 23.94546362513521 54.87671906343928, 23.945469689707913 54.87222666020701, 23.93767965018921 54.87222291356411))",1.1686975562284463,#00ff00,1.1254813159643047,1.211913796492588
"POLYGON ((24.007787448588463 54.85876141374908, 24.00778831423568 54.86325382899994, 24.015576628231052 54.86325307991905, 24.01557489693671 54.85876066479223, 24.007787448588463 54.85876141374908))",0.39372018893050376,#9a6400,0.3881684430197248,0.39927193484128276
"POLYGON ((23.90640499450209 54.92161913984767, 23.906394566299458 54.9261115023632, 23.914195008923357 54.926117258643295, 23.914204568112954 54.92162489517387, 23.90640499450209 54.92161913984767))",0.9509399765121496,#0cf200,1.1930301661253764,0.7088497868989228
"POLYGON ((24.046792316161717 54.91715379453375, 24.046797528824268 54.921646164870644, 24.05459711329983 54.92164291185687, 24.054591031861573 54.91715054205901, 24.046792316161717 54.91715379453375))",0.5894967514092402,#689600,0.5862354104411724,0.5927580923773078
"POLYGON ((23.92199545420407 54.926122514378584, 23.92198676161322 54.930614875376286, 23.929788078565714 54.93061963135459, 23.92979590190008 54.926127269568745, 23.92199545420407 54.926122514378584))",1.6322669557971587,#00ff00,2.4008951986665745,0.8636387129277427
"POLYGON ((23.929850604421357 54.894680643467375, 23.929842796286067 54.89917302865467, 23.937638035680944 54.89917727907146, 23.93764497624771 54.89468489318006, 23.929850604421357 54.894680643467375))",1.0224947350286129,#00ff00,0.9491673680862529,1.0958221019709729
"POLYGON ((24.054591031861573 54.91715054205901, 24.05459711329983 54.92164291185687, 24.06239669608532 54.92163915838004, 24.06238974587199 54.917146789204146, 24.054591031861573 54.91715054205901))",0.6739898135341209,#53ab00,0.677827071676524,0.6701525553917178
"POLYGON ((23.828466780489848 54.90805699596281, 23.828447678160853 54.912549354417365, 23.836245474663098 54.91256011076961, 23.836263708718132 54.90806775053291, 23.828466780489848 54.90805699596281))",0.366929750701529,#a15d00,0.3732847980689802,0.36057470333407776
"POLYGON ((23.968829418097595 54.885712106584414, 23.968825949738058 54.89020450115052, 23.97661946146076 54.89020625074353, 23.976622062730726 54.88571385588763, 23.968829418097595 54.885712106584414))",0.4097487296466903,#966800,0.4202255244520979,0.39927193484128276
"POLYGON ((23.8752900758313 54.89463689647231, 23.87527619474438 54.89912927441152, 23.88307141389682 54.89913702515688, 23.88308442742286 54.89464464593374, 23.8752900758313 54.89463689647231))",0.4332190928382491,#906e00,0.4671662508352155,0.39927193484128276
"POLYGON ((24.038919937205474 54.840785731610225, 24.03892426063918 54.84527815924935, 24.046709110128173 54.84527541443884, 24.04670392200872 54.8407829872541, 24.038919937205474 54.840785731610225))",0.4800452069624571,#847a00,0.5221212475764264,0.43796916634848776
"POLYGON ((23.85965452282455 54.908097012994205, 23.85963889360251 54.91258937807997, 23.867436708922423 54.91259813326579, 23.86745146986339 54.90810576672943, 23.85965452282455 54.908097012994205))",1.0034899560517394,#00ff00,1.065946736161326,0.9410331759421529
"POLYGON ((23.976611653315363 54.903683415251855, 23.976609049154156 54.90817579673546, 23.984406032367502 54.90817704727329, 23.984407768475126 54.9036846655825, 23.976611653315363 54.903683415251855))",1.2914294008248932,#00ff00,1.0613671530995585,1.521491648550228
"POLYGON ((24.00778398840033 54.84079171929748, 24.007784853087433 54.845284147927984, 24.015569705934926 54.84528339934307, 24.01556797656081 54.84079097083648, 24.00778398840033 54.84079171929748))",0.44008846743090047,#8e7000,0.4809050000205182,0.39927193484128276
"POLYGON ((24.007796115883014 54.90368541578092, 24.00779698393687 54.90817779759603, 24.01559396763253 54.90817704727329, 24.01559223152491 54.9036846655825, 24.007796115883014 54.90368541578092))",0.5417543526255821,#748a00,0.41335614985944646,0.6701525553917178
"POLYGON ((23.898684416473824 54.89016626008048, 23.898673141205112 54.89465864496767, 23.90646750291407 54.89466489453923, 23.906477910858968 54.890172508616836, 23.898684416473824 54.89016626008048))",0.41833544788750454,#946a00,0.43739896093372627,0.39927193484128276
"POLYGON ((23.937638035680944 54.89917727907146, 23.937631093186322 54.903669661619375, 23.94542720231924 54.9036734126092, 23.94543327700363 54.89918102943989, 23.937638035680944 54.89917727907146))",0.5011111663642225,#7f7f00,0.5255559348727521,0.47666639785569276
"POLYGON ((23.875442513728316 54.84522051829998, 23.875428674957945 54.84971293304952, 23.883214364174453 54.849720669687144, 23.88322733802869 54.84522825365679, 23.875442513728316 54.84522051829998))",0.5804521975446146,#6a9400,0.6068435342191265,0.5540608608701028
"POLYGON ((23.929881815290557 54.87671106927797, 23.929874015822413 54.88120346784173, 23.93766578638817 54.88120771544305, 23.9376727192508 54.876715316175805, 23.929881815290557 54.87671106927797))",0.8646137316565411,#22dc00,0.6721025928493145,1.0571248704637677
"POLYGON ((23.90642584221672 54.912634404786616, 23.90641541980748 54.91712677398886, 23.914214124646744 54.917132528361414, 23.914223678525723 54.912640158205704, 23.90642584221672 54.912634404786616))",0.6917356978984702,#4eb000,0.7133188404052226,0.6701525553917178
"POLYGON ((23.828352086862594 54.93501109649236, 23.82833295265822 54.939503434869124, 23.836135963873552 54.93951420192249, 23.836154228355127 54.93502186176121, 23.828352086862594 54.93501109649236))",0.5907562594335918,#689600,0.6274516579970807,0.5540608608701028
"POLYGON ((23.812810406206427 54.92151104008461, 23.81278954995897 54.926003384683945, 23.82058994186223 54.92601514746149, 23.82060992911583 54.92152280091295, 23.812810406206427 54.92151104008461))",0.9976514783774478,#00fe00,1.2090587068415628,0.7862442499133329
"POLYGON ((23.914223678525723 54.912640158205704, 23.914214124646744 54.917132528361414, 23.92201283214081 54.917137782355034, 23.92202151748853 54.912645411328775, 23.914223678525723 54.912640158205704))",1.1091635898372951,#00ff00,1.1998995407180275,1.0184276389565627
"POLYGON ((23.898673141205112 54.89465864496767, 23.898661862804826 54.8991510265102, 23.906457092078487 54.899157277117205, 23.90646750291407 54.89466489453923, 23.898673141205112 54.89465864496767))",2.850084239096847,#00ff00,2.205118022776011,3.495050455417683
"POLYGON ((23.87527619474438 54.89912927441152, 23.875262309801776 54.90362164900549, 23.88305839675607 54.90362940103507, 23.88307141389682 54.89913702515688, 23.87527619474438 54.89912927441152))",0.6178899210274681,#619d00,0.5656272866632184,0.6701525553917178
"POLYGON ((23.953197257064584 54.92613853186526, 23.95319204150423 54.93063089551781, 23.960993365705324 54.930633648980795, 23.960997712006456 54.92614128487194, 23.953197257064584 54.92613853186526))",3.2781655504078255,#00ff00,4.570472674178963,1.9858584266366879
"POLYGON ((23.984395605586464 54.9351312672313, 23.984393866098706 54.9396236255283, 23.992196932928444 54.93962437672196, 23.992197802672372 54.93513201830045, 23.984395605586464 54.9351312672313))",0.3868508143378524,#9c6200,0.3744296938344221,0.39927193484128276
